Date,StockCode,QuantitySoldKilo,UnitSellingPrice,WholesalePrice,LossRatePct,ItemName,CategoryName,Year,Month,Day,DayOfWeek,IsWeekend
2022-04-13,102900005115199,1.537,19.8,11.54,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2022,4,13,2,0
2022-04-14,102900005115199,11.738,18.155555555555555,21.19,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2022,4,14,3,0
2022-04-15,102900005115199,1.1179999999999999,19.8,12.07,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2022,4,15,4,0
2022-04-16,102900005115199,1.102,19.8,12.07,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2022,4,16,5,1
2022-04-17,102900005115199,1.778,19.8,12.45,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2022,4,17,6,1
2022-04-19,102900005115199,1.363,25.8,13.199999999999998,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2022,4,19,1,0
2022-04-20,102900005115199,1.598,21.6,15.970000000000002,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2022,4,20,2,0
2022-04-22,102900005115199,0.472,21.600000000000005,15.13,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2022,4,22,4,0
2022-04-23,102900005115199,2.727,21.6,15.06,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2022,4,23,5,1
2023-03-13,102900005115199,0.796,111.91666666666667,35.23,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,13,0,0
2023-03-14,102900005115199,0.488,45.699999999999996,35.16,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,14,1,0
2023-03-17,102900005115199,1.803,49.60000000000001,34.36,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,17,4,0
2023-03-18,102900005115199,1.798,49.6,29.640000000000004,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,18,5,1
2023-03-20,102900005115199,1.851,33.6,20.22,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,20,0,0
2023-03-21,102900005115199,1.2269999999999999,33.6,23.96,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,21,1,0
2023-03-23,102900005115199,3.611,36.02105263157895,26.15,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,23,3,0
2023-03-24,102900005115199,3.974,36.810526315789474,23.61,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,24,4,0
2023-03-25,102900005115199,5.481,35.65,27.1,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,25,5,1
2023-03-26,102900005115199,5.279,36.778571428571425,27.5,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,26,6,1
2023-03-27,102900005115199,3.846,38.76842105263158,27.08,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,27,0,0
2023-03-28,102900005115199,1.2650000000000001,36.96666666666667,26.53,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,28,1,0
2023-03-29,102900005115199,1.697,39.6,26.53,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,29,2,0
2023-03-30,102900005115199,1.141,39.6,26.459999999999997,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,30,3,0
2023-03-31,102900005115199,1.9989999999999999,34.983333333333334,26.41,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,3,31,4,0
2023-04-01,102900005115199,2.057,39.6,24.5,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,1,5,1
2023-04-02,102900005115199,1.993,39.6,21.26,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,2,6,1
2023-04-03,102900005115199,2.567,37.34285714285715,21.859999999999996,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,3,0,0
2023-04-04,102900005115199,1.373,39.6,21.19,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,4,1,0
2023-04-05,102900005115199,1.936,39.6,21.04,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,5,2,0
2023-04-06,102900005115199,1.4060000000000001,35.6,20.38,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,6,3,0
2023-04-07,102900005115199,1.0070000000000001,35.6,20.38,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,7,4,0
2023-04-08,102900005115199,2.06,37.8,22.850000000000005,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,8,5,1
2023-04-09,102900005115199,0.879,37.8,25.0,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,9,6,1
2023-04-10,102900005115199,0.976,37.8,25.0,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,10,0,0
2023-04-12,102900005115199,1.167,33.6,23.11,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,12,2,0
2023-04-13,102900005115199,1.278,33.6,22.97,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,13,3,0
2023-04-15,102900005115199,3.306,19.6,15.33,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,15,5,1
2023-04-16,102900005115199,3.638,18.43,15.460000000000003,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,16,6,1
2023-04-17,102900005115199,2.283,19.6,15.409999999999998,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,17,0,0
2023-04-18,102900005115199,1.501,19.6,15.41,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,18,1,0
2023-04-19,102900005115199,0.848,19.6,15.45,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,19,2,0
2023-04-20,102900005115199,2.556,19.6,15.57,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,20,3,0
2023-04-21,102900005115199,2.776,19.6,15.49,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,21,4,0
2023-04-22,102900005115199,4.602,23.6,15.66,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,22,5,1
2023-04-23,102900005115199,1.627,23.6,17.96,10.46,Sichuan Red Cedar,Flower/Leaf Vegetables,2023,4,23,6,1
2020-09-18,102900005115250,0.195,23.6,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,9,18,4,0
2020-09-27,102900005115250,1.308,27.6,17.1,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,9,27,6,1
2020-09-28,102900005115250,0.163,27.6,17.1,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,9,28,0,0
2020-11-22,102900005115250,44.844,19.8,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,11,22,6,1
2020-11-23,102900005115250,17.55,19.8,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,11,23,0,0
2020-11-24,102900005115250,14.653,19.8,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,11,24,1,0
2020-11-25,102900005115250,17.311,19.8,12.05,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,11,25,2,0
2020-11-26,102900005115250,8.325,21.8,12.05,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,11,26,3,0
2020-11-27,102900005115250,11.599,21.8,12.05,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,11,27,4,0
2020-11-28,102900005115250,21.584,19.8,12.05,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,11,28,5,1
2020-11-29,102900005115250,27.072,19.8,12.77,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,11,29,6,1
2020-11-30,102900005115250,0.743,21.8,13.04,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,11,30,0,0
2020-12-01,102900005115250,0.17,21.8,13.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,12,1,1,0
2020-12-02,102900005115250,0.395,21.8,12.99,10.8,Xixia Black Mushroom (1),Edible Mushroom,2020,12,2,2,0
2021-01-18,102900005115250,1.17,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,18,0,0
2021-01-19,102900005115250,3.2159999999999997,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,19,1,0
2021-01-20,102900005115250,3.643,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,20,2,0
2021-01-21,102900005115250,3.174,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,21,3,0
2021-01-22,102900005115250,19.915,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,22,4,0
2021-01-23,102900005115250,30.122,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,23,5,1
2021-01-24,102900005115250,29.017,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,24,6,1
2021-01-25,102900005115250,19.002,21.8,14.65,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,25,0,0
2021-01-27,102900005115250,5.628,21.8,15.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,27,2,0
2021-01-28,102900005115250,16.274,21.8,15.02,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,28,3,0
2021-01-29,102900005115250,20.616,21.8,15.05,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,29,4,0
2021-01-30,102900005115250,22.342,21.8,15.05,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,30,5,1
2021-01-31,102900005115250,28.34,21.601941747572816,15.04,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,1,31,6,1
2021-02-01,102900005115250,18.91,21.8,15.18,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,1,0,0
2021-02-02,102900005115250,18.576,21.8,15.24,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,2,1,0
2021-02-03,102900005115250,24.233999999999998,21.8,15.239999999999998,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,3,2,0
2021-02-04,102900005115250,29.841,21.8,15.11,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,4,3,0
2021-02-05,102900005115250,30.669,21.8,15.05,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,5,4,0
2021-02-06,102900005115250,32.56,21.8,15.05,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,6,5,1
2021-02-07,102900005115250,37.856,21.8,15.04,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,7,6,1
2021-02-08,102900005115250,61.175,19.8,14.41,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,8,0,0
2021-02-09,102900005115250,98.563,19.8,13.68,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,9,1,0
2021-02-10,102900005115250,125.417,21.8,14.09,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,10,2,0
2021-02-13,102900005115250,25.402,20.731818181818184,14.38,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,13,5,1
2021-02-14,102900005115250,21.042,19.8,14.38,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,14,6,1
2021-02-15,102900005115250,32.607,21.8,14.38,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,15,0,0
2021-02-16,102900005115250,24.503,21.8,13.98,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,16,1,0
2021-02-17,102900005115250,24.259,21.8,14.38,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,17,2,0
2021-02-18,102900005115250,3.688,21.8,14.38,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,18,3,0
2021-02-19,102900005115250,15.572,21.8,14.240000000000002,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,19,4,0
2021-02-20,102900005115250,16.333,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,20,5,1
2021-02-21,102900005115250,13.512,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,21,6,1
2021-02-22,102900005115250,10.32,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,22,0,0
2021-02-23,102900005115250,9.269,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,23,1,0
2021-02-24,102900005115250,15.442,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,24,2,0
2021-02-25,102900005115250,11.155,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,25,3,0
2021-02-26,102900005115250,20.508,21.8,13.17,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,26,4,0
2021-02-27,102900005115250,13.47,21.8,13.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,27,5,1
2021-02-28,102900005115250,3.993,21.8,12.5,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,2,28,6,1
2021-03-01,102900005115250,1.266,21.8,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,3,1,0,0
2021-03-02,102900005115250,0.174,21.8,14.02,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,3,2,1,0
2021-03-11,102900005115250,12.051,21.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,3,11,3,0
2021-03-12,102900005115250,12.899000000000001,21.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2021,3,12,4,0
2022-03-08,102900005115250,6.851,21.6,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,8,1,0
2022-03-09,102900005115250,5.91,21.6,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,9,2,0
2022-03-10,102900005115250,4.375,21.6,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,10,3,0
2022-03-11,102900005115250,6.525,21.6,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,11,4,0
2022-03-12,102900005115250,9.441,21.6,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,12,5,1
2022-03-13,102900005115250,9.966,21.6,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,13,6,1
2022-03-14,102900005115250,2.621,21.6,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,14,0,0
2022-03-15,102900005115250,7.725,21.6,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,15,1,0
2022-03-16,102900005115250,4.853,21.6,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,16,2,0
2022-03-17,102900005115250,10.615,21.6,12.99,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,17,3,0
2022-03-18,102900005115250,1.76,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,18,4,0
2022-03-19,102900005115250,9.091,19.8,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,19,5,1
2022-03-20,102900005115250,18.247,19.8,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,20,6,1
2022-03-21,102900005115250,10.734,19.8,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,21,0,0
2022-03-22,102900005115250,9.89,19.8,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,22,1,0
2022-03-23,102900005115250,10.484,19.8,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,23,2,0
2022-03-24,102900005115250,6.818,19.8,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,24,3,0
2022-03-25,102900005115250,5.974,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,25,4,0
2022-03-26,102900005115250,18.283,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,26,5,1
2022-03-27,102900005115250,7.091,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,27,6,1
2022-03-28,102900005115250,6.065,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,28,0,0
2022-03-29,102900005115250,7.906,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,29,1,0
2022-03-30,102900005115250,8.945,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,30,2,0
2022-03-31,102900005115250,7.421,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,3,31,3,0
2022-04-01,102900005115250,9.349,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,1,4,0
2022-04-02,102900005115250,7.805,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,2,5,1
2022-04-03,102900005115250,2.6189999999999998,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,3,6,1
2022-04-04,102900005115250,13.056000000000001,21.6,12.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,4,0,0
2022-04-05,102900005115250,7.966,21.6,12.25,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,5,1,0
2022-04-06,102900005115250,6.438,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,6,2,0
2022-04-07,102900005115250,6.788,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,7,3,0
2022-04-08,102900005115250,5.572,19.800000000000004,12.599999999999998,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,8,4,0
2022-04-09,102900005115250,5.759,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,9,5,1
2022-04-10,102900005115250,7.828,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,10,6,1
2022-04-11,102900005115250,5.643,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,11,0,0
2022-04-12,102900005115250,7.284,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,12,1,0
2022-04-13,102900005115250,5.557,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,13,2,0
2022-04-14,102900005115250,8.324,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,14,3,0
2022-04-15,102900005115250,11.825,19.8,12.599999999999998,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,15,4,0
2022-04-16,102900005115250,9.626,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,16,5,1
2022-04-17,102900005115250,6.182,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,17,6,1
2022-04-18,102900005115250,4.692,19.8,12.599999999999998,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,18,0,0
2022-04-19,102900005115250,3.395,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,19,1,0
2022-04-20,102900005115250,4.007,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,20,2,0
2022-04-21,102900005115250,5.226,19.800000000000004,12.599999999999998,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,21,3,0
2022-04-22,102900005115250,5.077,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,22,4,0
2022-04-23,102900005115250,7.096,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,23,5,1
2022-04-24,102900005115250,6.936,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,24,6,1
2022-04-25,102900005115250,5.859,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,25,0,0
2022-04-26,102900005115250,5.423,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,26,1,0
2022-04-27,102900005115250,5.925,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,27,2,0
2022-04-28,102900005115250,5.688,19.800000000000004,12.599999999999998,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,28,3,0
2022-04-29,102900005115250,12.28,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,29,4,0
2022-04-30,102900005115250,13.764,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,4,30,5,1
2022-05-01,102900005115250,7.725,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,1,6,1
2022-05-02,102900005115250,12.191,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,2,0,0
2022-05-03,102900005115250,7.375,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,3,1,0
2022-05-04,102900005115250,7.921,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,4,2,0
2022-05-05,102900005115250,4.864,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,5,3,0
2022-05-06,102900005115250,7.003,19.8,12.67,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,6,4,0
2022-05-07,102900005115250,7.837,19.8,12.71,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,7,5,1
2022-05-08,102900005115250,13.067,19.800000000000004,12.599999999999998,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,8,6,1
2022-05-09,102900005115250,9.581,19.8,12.6,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,9,0,0
2022-05-10,102900005115250,6.417,19.8,12.9,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,10,1,0
2022-05-11,102900005115250,9.870000000000001,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,11,2,0
2022-05-12,102900005115250,5.925,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,12,3,0
2022-05-13,102900005115250,7.1,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,13,4,0
2022-05-14,102900005115250,12.586,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,14,5,1
2022-05-15,102900005115250,9.248,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,15,6,1
2022-05-16,102900005115250,6.527,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,16,0,0
2022-05-17,102900005115250,4.608,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,17,1,0
2022-05-18,102900005115250,7.598,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,18,2,0
2022-05-19,102900005115250,9.195,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,19,3,0
2022-05-20,102900005115250,6.719,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,20,4,0
2022-05-21,102900005115250,13.484,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,21,5,1
2022-05-22,102900005115250,8.398,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,22,6,1
2022-05-23,102900005115250,3.637,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,23,0,0
2022-05-24,102900005115250,5.041,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,24,1,0
2022-05-25,102900005115250,5.6979999999999995,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,25,2,0
2022-05-26,102900005115250,5.185,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,26,3,0
2022-05-27,102900005115250,8.308,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,27,4,0
2022-05-28,102900005115250,14.827,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,28,5,1
2022-05-29,102900005115250,9.517,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,29,6,1
2022-05-30,102900005115250,6.585,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,30,0,0
2022-05-31,102900005115250,7.474,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,5,31,1,0
2022-06-01,102900005115250,9.603,19.8,13.199999999999998,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,1,2,0
2022-06-02,102900005115250,10.405,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,2,3,0
2022-06-03,102900005115250,13.149000000000001,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,3,4,0
2022-06-04,102900005115250,3.698,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,4,5,1
2022-06-05,102900005115250,8.369,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,5,6,1
2022-06-06,102900005115250,6.543,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,6,0,0
2022-06-07,102900005115250,4.139,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,7,1,0
2022-06-08,102900005115250,5.048,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,8,2,0
2022-06-09,102900005115250,7.768,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,9,3,0
2022-06-10,102900005115250,7.152,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,10,4,0
2022-06-11,102900005115250,9.533,19.8,13.199999999999998,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,11,5,1
2022-06-12,102900005115250,10.293,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,12,6,1
2022-06-13,102900005115250,7.014,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,13,0,0
2022-06-14,102900005115250,5.266,19.800000000000004,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,14,1,0
2022-06-15,102900005115250,7.243,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,15,2,0
2022-06-16,102900005115250,6.228,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,16,3,0
2022-06-17,102900005115250,7.568,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,17,4,0
2022-06-18,102900005115250,9.206,19.8,13.2,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,18,5,1
2022-06-19,102900005115250,9.153,21.6,13.81,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,19,6,1
2022-06-20,102900005115250,7.656,21.6,14.0,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,20,0,0
2022-06-21,102900005115250,0.661,21.600000000000005,13.99,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,21,1,0
2022-06-22,102900005115250,0.213,21.6,13.99,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,22,2,0
2022-06-29,102900005115250,0.301,21.6,5.02,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,6,29,2,0
2022-07-24,102900005115250,0.273,21.6,0.51,10.8,Xixia Black Mushroom (1),Edible Mushroom,2022,7,24,6,1
